Edge,Family,Rotation,NLL,AIC,BIC
T6_E14,Bicopfamily.gumbel,90,-0.13707755541137734,1459.7258448891773,5184.550374604671
T6_E15,Indep,0,0.0,0.0,0.0
T6_E16,Indep,0,0.0,0.0,0.0
T6_E17,Indep,0,0.0,0.0,0.0
T6_E18,Indep,0,0.0,0.0,0.0
T6_E19,Bicopfamily.frank,0,-30.53745619915367,142.92508760169267,663.3800218907069
T6_E20,Indep,0,0.0,0.0,0.0
T6_E21,Indep,0,0.0,0.0,0.0
T6_E22,Indep,0,0.0,0.0,0.0
T6_E23,Bicopfamily.student,0,5.465493713989878,1472.9309874279797,5202.858016499248
T6_E24,Bicopfamily.gaussian,0,-62.76645683647783,470.46708632704434,1991.0118943478897
T6_E25,Indep,0,0.0,0.0,0.0
T6_E26,Indep,0,0.0,0.0,0.0
T6_E27,Indep,0,0.0,0.0,0.0
T6_E28,Bicopfamily.student,0,20.39541796203607,1502.790835924072,5232.71786499534
T6_E29,Bicopfamily.gaussian,0,-71.45990986520425,453.0801802695915,1973.6249882904367
T6_E30,Bicopfamily.gaussian,0,-38.296972419669885,519.4060551606602,2039.9508631815056
T6_E31,Indep,0,0.0,0.0,0.0
T6_E32,Indep,0,0.0,0.0,0.0
T6_E33,Bicopfamily.gumbel,270,-1.8881814418559943,1456.223637116288,5181.048166831782
T6_E34,Indep,0,0.0,0.0,0.0
T6_E35,Indep,0,0.0,0.0,0.0
T6_E36,Indep,0,0.0,0.0,0.0
T6_E37,Bicopfamily.gaussian,0,-49.30283404029777,497.39433191940446,2017.9391399402498
T6_E38,Indep,0,0.0,0.0,0.0
T6_E39,Bicopfamily.gumbel,0,-7.185301791574725,1445.6293964168506,5170.453926132344
T6_E40,Bicopfamily.gaussian,0,-46.20914074725034,503.58171850549934,2024.1265265263446
T6_E41,Indep,0,0.0,0.0,0.0
T6_E42,Bicopfamily.frank,0,-8.746014900565417,186.50797019886917,706.9629044878834
T6_E43,Bicopfamily.frank,0,-28.634672629033098,146.7306547419338,667.185589030948
T6_E44,Bicopfamily.gumbel,0,-0.656557612615877,1458.6868847747683,5183.511414490262
T6_E45,Bicopfamily.gaussian,0,-57.72958760536248,480.540824789275,2001.0856328101204
T6_E46,Indep,0,0.0,0.0,0.0
T6_E47,Bicopfamily.student,0,-14.727065515735575,1432.5458689685288,5162.472898039798
T6_E48,Bicopfamily.student,0,-29.08314725510332,1403.8337054897934,5133.760734561061
T6_E49,Indep,0,0.0,0.0,0.0
T6_E50,Bicopfamily.gumbel,180,-55.40794770175776,1349.1841045964845,5074.008634311978
T6_E51,Indep,0,0.0,0.0,0.0
T6_E52,Bicopfamily.frank,0,-22.995257473569183,158.00948505286163,678.4644193418758
T6_E53,Indep,0,0.0,0.0,0.0
T6_E54,Indep,0,0.0,0.0,0.0
T7_E0,Indep,0,0.0,0.0,0.0
T7_E1,Indep,0,0.0,0.0,0.0
T7_E2,Bicopfamily.student,0,-8.777312906322114,1444.4453741873558,5174.372403258624
T7_E3,Indep,0,0.0,0.0,0.0
T7_E4,Indep,0,0.0,0.0,0.0
T7_E5,Indep,0,0.0,0.0,0.0
T7_E6,Indep,0,0.0,0.0,0.0
T7_E7,Bicopfamily.student,0,-5.133911035337703,1451.7321779293245,5181.659207000593
T7_E8,Indep,0,0.0,0.0,0.0
T7_E9,Indep,0,0.0,0.0,0.0
T7_E10,Bicopfamily.student,0,1.7083110236836492,1465.4166220473674,5195.3436511186355
T7_E11,Indep,0,0.0,0.0,0.0
T7_E12,Indep,0,0.0,0.0,0.0
T7_E13,Indep,0,0.0,0.0,0.0
T7_E14,Bicopfamily.student,0,-2.8210762164946415,1456.3578475670108,5186.2848766382795
T7_E15,Indep,0,0.0,0.0,0.0
T7_E16,Indep,0,0.0,0.0,0.0
T7_E17,Bicopfamily.student,0,6.494202159119107,1474.9884043182383,5204.915433389507
T7_E18,Bicopfamily.frank,0,-10.248163258193284,183.50367348361343,703.9586077726276
T7_E19,Indep,0,0.0,0.0,0.0
T7_E20,Bicopfamily.student,0,-119.7740756168059,1222.4518487663881,4952.378877837657
T7_E21,Indep,0,0.0,0.0,0.0
T7_E22,Indep,0,0.0,0.0,0.0
T7_E23,Bicopfamily.student,0,4.232683150760741,1470.4653663015215,5200.39239537279
T7_E24,Indep,0,0.0,0.0,0.0
T7_E25,Bicopfamily.student,0,-13.117889845216308,1435.7642203095675,5165.691249380836
T7_E26,Indep,0,0.0,0.0,0.0
T7_E27,Indep,0,0.0,0.0,0.0
T7_E28,Indep,0,0.0,0.0,0.0
T7_E29,Indep,0,0.0,0.0,0.0
T7_E30,Indep,0,0.0,0.0,0.0
T7_E31,Bicopfamily.clayton,90,-0.8053985929555877,1458.3892028140888,5183.213732529583
T7_E32,Indep,0,0.0,0.0,0.0
T7_E33,Bicopfamily.student,0,-10.308918820970398,1441.3821623580593,5171.309191429327
T7_E34,Bicopfamily.clayton,270,0.3175840339947241,1460.6351680679895,5185.459697783483
T7_E35,Bicopfamily.frank,0,-17.449835616364027,169.10032876727195,689.5552630562861
T7_E36,Bicopfamily.gaussian,0,-40.51930461577219,514.9613907684557,2035.506198789301
T7_E37,Bicopfamily.student,0,-1.9064838845934649,1458.187032230813,5188.114061302082
T7_E38,Indep,0,0.0,0.0,0.0
T7_E39,Bicopfamily.frank,0,-29.349851474896777,145.30029705020644,665.7552313392207
T7_E40,Bicopfamily.frank,0,-20.67226181963286,162.65547636073427,683.1104106497485
T7_E41,Indep,0,0.0,0.0,0.0
T7_E42,Indep,0,0.0,0.0,0.0
T7_E43,Bicopfamily.clayton,270,-2.426771642193183,1455.1464567156136,5179.970986431107
T7_E44,Indep,0,0.0,0.0,0.0
T7_E45,Indep,0,0.0,0.0,0.0
T7_E46,Bicopfamily.clayton,90,-1.5256154452199673,1456.94876910956,5181.773298825054
T7_E47,Indep,0,0.0,0.0,0.0
T7_E48,Bicopfamily.gaussian,0,-60.71344898856567,474.5731020228686,1995.117910043714
T7_E49,Indep,0,0.0,0.0,0.0
T7_E50,Bicopfamily.frank,0,-66.07187875268411,71.85624249463177,592.311176783646
T7_E51,Bicopfamily.frank,0,-71.81293571437163,60.37412857125673,580.8290628602709
T7_E52,Indep,0,0.0,0.0,0.0
T7_E53,Indep,0,0.0,0.0,0.0
T8_E0,Indep,0,0.0,0.0,0.0
T8_E1,Bicopfamily.frank,0,-9.644375934936999,184.711248130126,705.1661824191402
T8_E2,Indep,0,0.0,0.0,0.0
T8_E3,Indep,0,0.0,0.0,0.0
T8_E4,Indep,0,0.0,0.0,0.0
T8_E5,Indep,0,0.0,0.0,0.0
T8_E6,Indep,0,0.0,0.0,0.0
T8_E7,Bicopfamily.student,0,-5.9151301646028545,1450.1697396707943,5180.0967687420625
T8_E8,Indep,0,0.0,0.0,0.0
T8_E9,Bicopfamily.frank,0,-8.988836949759134,186.02232610048173,706.4772603894959
T8_E10,Indep,0,0.0,0.0,0.0
T8_E11,Indep,0,0.0,0.0,0.0
T8_E12,Bicopfamily.gumbel,270,-16.51408294195123,1426.9718341160976,5151.796363831591
T8_E13,Indep,0,0.0,0.0,0.0
T8_E14,Indep,0,0.0,0.0,0.0
T8_E15,Indep,0,0.0,0.0,0.0
T8_E16,Indep,0,0.0,0.0,0.0
T8_E17,Indep,0,0.0,0.0,0.0
T8_E18,Indep,0,0.0,0.0,0.0
T8_E19,Indep,0,0.0,0.0,0.0
T8_E20,Indep,0,0.0,0.0,0.0
T8_E21,Indep,0,0.0,0.0,0.0
T8_E22,Indep,0,0.0,0.0,0.0
T8_E23,Indep,0,0.0,0.0,0.0
T8_E24,Bicopfamily.student,0,-2.6718545019022173,1456.6562909961956,5186.583320067464
T8_E25,Bicopfamily.clayton,0,0.44121783117069896,1460.8824356623413,5185.706965377835
T8_E26,Indep,0,0.0,0.0,0.0
T8_E27,Bicopfamily.clayton,270,0.12782666949365362,1460.2556533389873,5185.080183054481
T8_E28,Bicopfamily.frank,0,-11.169103165823401,181.6617936683532,702.1167279573674
T8_E29,Bicopfamily.student,0,8.05426144880327,1478.1085228976065,5208.035551968875
T8_E30,Bicopfamily.frank,0,-6.168258293583877,191.66348341283225,712.1184177018464
T8_E31,Bicopfamily.student,0,5.794646873525918,1473.589293747052,5203.51632281832
T8_E32,Bicopfamily.student,0,-0.8253197983418719,1460.3493604033163,5190.276389474585
T8_E33,Bicopfamily.student,0,8.153815401756706,1478.3076308035133,5208.234659874782
T8_E34,Bicopfamily.gaussian,0,-52.45872499540603,491.0825500091879,2011.6273580300333
T8_E35,Bicopfamily.clayton,270,-0.1610047069530136,1459.677990586094,5184.5025203015875
T8_E36,Bicopfamily.student,0,-0.7301050881288909,1460.5397898237422,5190.466818895011
T8_E37,Bicopfamily.frank,0,-15.045615306350737,173.90876938729852,694.3637036763128
T8_E38,Indep,0,0.0,0.0,0.0
T8_E39,Indep,0,0.0,0.0,0.0
T8_E40,Indep,0,0.0,0.0,0.0
T8_E41,Indep,0,0.0,0.0,0.0
T8_E42,Bicopfamily.student,0,-2.110550234708827,1457.7788995305823,5187.705928601851
T8_E43,Bicopfamily.frank,0,-38.35818432474394,127.28363135051212,647.7385656395263
T8_E44,Indep,0,0.0,0.0,0.0
T8_E45,Bicopfamily.student,0,-11.462401792153644,1439.0751964156927,5169.002225486961
T8_E46,Bicopfamily.gaussian,0,-40.77519399337249,514.449612013255,2034.9944200341004
T8_E47,Bicopfamily.student,0,-0.9374097721463068,1460.1251804557073,5190.052209526976
T8_E48,Bicopfamily.gumbel,270,-32.09671492083578,1395.8065701583284,5120.631099873822
T8_E49,Indep,0,0.0,0.0,0.0
T8_E50,Indep,0,0.0,0.0,0.0
T8_E51,Indep,0,0.0,0.0,0.0
T8_E52,Bicopfamily.frank,0,-15.806782126048383,172.38643574790325,692.8413700369174
T9_E0,Indep,0,0.0,0.0,0.0
T9_E1,Indep,0,0.0,0.0,0.0
T9_E2,Indep,0,0.0,0.0,0.0
T9_E3,Indep,0,0.0,0.0,0.0
T9_E4,Indep,0,0.0,0.0,0.0
T9_E5,Indep,0,0.0,0.0,0.0
T9_E6,Bicopfamily.student,0,3.38672478205816,1468.7734495641164,5198.700478635385
T9_E7,Bicopfamily.frank,0,-7.182034584862039,189.63593083027592,710.0908651192901
T9_E8,Bicopfamily.frank,0,-9.300356612260959,185.3992867754781,705.8542210644923
T9_E9,Indep,0,0.0,0.0,0.0
T9_E10,Indep,0,0.0,0.0,0.0
T9_E11,Indep,0,0.0,0.0,0.0
T9_E12,Bicopfamily.gaussian,0,-63.1978695819613,469.6042608360774,1990.1490688569227
T9_E13,Indep,0,0.0,0.0,0.0
T9_E14,Bicopfamily.clayton,180,1.1164882352381826,1462.2329764704764,5187.05750618597
T9_E15,Indep,0,0.0,0.0,0.0
T9_E16,Indep,0,0.0,0.0,0.0
T9_E17,Bicopfamily.gumbel,90,-0.49454803107744993,1459.0109039378451,5183.835433653338
T9_E18,Indep,0,0.0,0.0,0.0
T9_E19,Indep,0,0.0,0.0,0.0
T9_E20,Indep,0,0.0,0.0,0.0
T9_E21,Bicopfamily.gaussian,0,-55.20864057515192,485.58271884969616,2006.1275268705415
T9_E22,Indep,0,0.0,0.0,0.0
T9_E23,Indep,0,0.0,0.0,0.0
T9_E24,Indep,0,0.0,0.0,0.0
T9_E25,Indep,0,0.0,0.0,0.0
T9_E26,Indep,0,0.0,0.0,0.0
T9_E27,Indep,0,0.0,0.0,0.0
T9_E28,Bicopfamily.gaussian,0,-39.511881680135005,516.97623663973,2037.5210446605752
T9_E29,Indep,0,0.0,0.0,0.0
T9_E30,Indep,0,0.0,0.0,0.0
T9_E31,Indep,0,0.0,0.0,0.0
T9_E32,Indep,0,0.0,0.0,0.0
T9_E33,Bicopfamily.gumbel,0,-3.0146996648488975,1453.9706006703022,5178.795130385795
T9_E34,Indep,0,0.0,0.0,0.0
T9_E35,Indep,0,0.0,0.0,0.0
T9_E36,Bicopfamily.student,0,1.3900864352354747,1464.780172870471,5194.707201941739
T9_E37,Indep,0,0.0,0.0,0.0
T9_E38,Indep,0,0.0,0.0,0.0
T9_E39,Indep,0,0.0,0.0,0.0
T9_E40,Bicopfamily.gaussian,0,-51.444908399579326,493.11018320084133,2013.6549912216867
T9_E41,Bicopfamily.frank,0,-35.23883175331977,133.52233649336046,653.9772707823747
T9_E42,Bicopfamily.student,0,2.1700809548737254,1466.3401619097474,5196.267190981016
T9_E43,Bicopfamily.frank,0,-13.125376131105078,177.74924773778986,698.204182026804
T9_E44,Indep,0,0.0,0.0,0.0
T9_E45,Indep,0,0.0,0.0,0.0
T9_E46,Bicopfamily.frank,0,-10.410086336553013,183.17982732689399,703.6347616159081
T9_E47,Indep,0,0.0,0.0,0.0
T9_E48,Indep,0,0.0,0.0,0.0
T9_E49,Indep,0,0.0,0.0,0.0
T9_E50,Indep,0,0.0,0.0,0.0
T9_E51,Indep,0,0.0,0.0,0.0
T10_E0,Indep,0,0.0,0.0,0.0
T10_E1,Indep,0,0.0,0.0,0.0
T10_E2,Indep,0,0.0,0.0,0.0
T10_E3,Indep,0,0.0,0.0,0.0
T10_E4,Indep,0,0.0,0.0,0.0
T10_E5,Indep,0,0.0,0.0,0.0
T10_E6,Indep,0,0.0,0.0,0.0
T10_E7,Indep,0,0.0,0.0,0.0
T10_E8,Indep,0,0.0,0.0,0.0
T10_E9,Indep,0,0.0,0.0,0.0
T10_E10,Indep,0,0.0,0.0,0.0
T10_E11,Indep,0,0.0,0.0,0.0
T10_E12,Indep,0,0.0,0.0,0.0
T10_E13,Indep,0,0.0,0.0,0.0
T10_E14,Indep,0,0.0,0.0,0.0
T10_E15,Indep,0,0.0,0.0,0.0
T10_E16,Indep,0,0.0,0.0,0.0
T10_E17,Indep,0,0.0,0.0,0.0
T10_E18,Indep,0,0.0,0.0,0.0
T10_E19,Indep,0,0.0,0.0,0.0
T10_E20,Indep,0,0.0,0.0,0.0
T10_E21,Indep,0,0.0,0.0,0.0
T10_E22,Indep,0,0.0,0.0,0.0
T10_E23,Indep,0,0.0,0.0,0.0
T10_E24,Indep,0,0.0,0.0,0.0
T10_E25,Indep,0,0.0,0.0,0.0
T10_E26,Indep,0,0.0,0.0,0.0
T10_E27,Indep,0,0.0,0.0,0.0
T10_E28,Indep,0,0.0,0.0,0.0
T10_E29,Indep,0,0.0,0.0,0.0
T10_E30,Indep,0,0.0,0.0,0.0
T10_E31,Indep,0,0.0,0.0,0.0
T10_E32,Indep,0,0.0,0.0,0.0
T10_E33,Indep,0,0.0,0.0,0.0
T10_E34,Indep,0,0.0,0.0,0.0
T10_E35,Indep,0,0.0,0.0,0.0
T10_E36,Indep,0,0.0,0.0,0.0
T10_E37,Indep,0,0.0,0.0,0.0
T10_E38,Indep,0,0.0,0.0,0.0
T10_E39,Indep,0,0.0,0.0,0.0
T10_E40,Indep,0,0.0,0.0,0.0
T10_E41,Indep,0,0.0,0.0,0.0
T10_E42,Indep,0,0.0,0.0,0.0
T10_E43,Indep,0,0.0,0.0,0.0
T10_E44,Indep,0,0.0,0.0,0.0
T10_E45,Indep,0,0.0,0.0,0.0
T10_E46,Indep,0,0.0,0.0,0.0
T10_E47,Indep,0,0.0,0.0,0.0
T10_E48,Indep,0,0.0,0.0,0.0
T10_E49,Indep,0,0.0,0.0,0.0
T10_E50,Indep,0,0.0,0.0,0.0
T11_E0,Indep,0,0.0,0.0,0.0
T11_E1,Indep,0,0.0,0.0,0.0
T11_E2,Indep,0,0.0,0.0,0.0
T11_E3,Indep,0,0.0,0.0,0.0
T11_E4,Indep,0,0.0,0.0,0.0
T11_E5,Indep,0,0.0,0.0,0.0
T11_E6,Indep,0,0.0,0.0,0.0
T11_E7,Indep,0,0.0,0.0,0.0
T11_E8,Indep,0,0.0,0.0,0.0
T11_E9,Indep,0,0.0,0.0,0.0
T11_E10,Indep,0,0.0,0.0,0.0
T11_E11,Indep,0,0.0,0.0,0.0
T11_E12,Indep,0,0.0,0.0,0.0
T11_E13,Indep,0,0.0,0.0,0.0
T11_E14,Indep,0,0.0,0.0,0.0
T11_E15,Indep,0,0.0,0.0,0.0
T11_E16,Indep,0,0.0,0.0,0.0
T11_E17,Indep,0,0.0,0.0,0.0
T11_E18,Indep,0,0.0,0.0,0.0
T11_E19,Indep,0,0.0,0.0,0.0
T11_E20,Indep,0,0.0,0.0,0.0
T11_E21,Indep,0,0.0,0.0,0.0
T11_E22,Indep,0,0.0,0.0,0.0
T11_E23,Indep,0,0.0,0.0,0.0
T11_E24,Indep,0,0.0,0.0,0.0
T11_E25,Indep,0,0.0,0.0,0.0
T11_E26,Indep,0,0.0,0.0,0.0
T11_E27,Indep,0,0.0,0.0,0.0
T11_E28,Indep,0,0.0,0.0,0.0
T11_E29,Indep,0,0.0,0.0,0.0
T11_E30,Indep,0,0.0,0.0,0.0
T11_E31,Indep,0,0.0,0.0,0.0
T11_E32,Indep,0,0.0,0.0,0.0
T11_E33,Indep,0,0.0,0.0,0.0
T11_E34,Indep,0,0.0,0.0,0.0
T11_E35,Indep,0,0.0,0.0,0.0
T11_E36,Indep,0,0.0,0.0,0.0
T11_E37,Indep,0,0.0,0.0,0.0
T11_E38,Indep,0,0.0,0.0,0.0
T11_E39,Indep,0,0.0,0.0,0.0
T11_E40,Indep,0,0.0,0.0,0.0
T11_E41,Indep,0,0.0,0.0,0.0
T11_E42,Indep,0,0.0,0.0,0.0
T11_E43,Indep,0,0.0,0.0,0.0
T11_E44,Indep,0,0.0,0.0,0.0
T11_E45,Indep,0,0.0,0.0,0.0
T11_E46,Indep,0,0.0,0.0,0.0
T11_E47,Indep,0,0.0,0.0,0.0
T11_E48,Indep,0,0.0,0.0,0.0
T11_E49,Indep,0,0.0,0.0,0.0
T12_E0,Indep,0,0.0,0.0,0.0
T12_E1,Indep,0,0.0,0.0,0.0
T12_E2,Indep,0,0.0,0.0,0.0
T12_E3,Indep,0,0.0,0.0,0.0
T12_E4,Indep,0,0.0,0.0,0.0
T12_E5,Indep,0,0.0,0.0,0.0
T12_E6,Indep,0,0.0,0.0,0.0
T12_E7,Indep,0,0.0,0.0,0.0
T12_E8,Indep,0,0.0,0.0,0.0
T12_E9,Indep,0,0.0,0.0,0.0
T12_E10,Indep,0,0.0,0.0,0.0
T12_E11,Indep,0,0.0,0.0,0.0
T12_E12,Indep,0,0.0,0.0,0.0
T12_E13,Indep,0,0.0,0.0,0.0
T12_E14,Indep,0,0.0,0.0,0.0
T12_E15,Indep,0,0.0,0.0,0.0
T12_E16,Indep,0,0.0,0.0,0.0
T12_E17,Indep,0,0.0,0.0,0.0
T12_E18,Indep,0,0.0,0.0,0.0
T12_E19,Indep,0,0.0,0.0,0.0
T12_E20,Indep,0,0.0,0.0,0.0
T12_E21,Indep,0,0.0,0.0,0.0
T12_E22,Indep,0,0.0,0.0,0.0
T12_E23,Indep,0,0.0,0.0,0.0
T12_E24,Indep,0,0.0,0.0,0.0
T12_E25,Indep,0,0.0,0.0,0.0
T12_E26,Indep,0,0.0,0.0,0.0
T12_E27,Indep,0,0.0,0.0,0.0
T12_E28,Indep,0,0.0,0.0,0.0
T12_E29,Indep,0,0.0,0.0,0.0
T12_E30,Indep,0,0.0,0.0,0.0
T12_E31,Indep,0,0.0,0.0,0.0
T12_E32,Indep,0,0.0,0.0,0.0
T12_E33,Indep,0,0.0,0.0,0.0
T12_E34,Indep,0,0.0,0.0,0.0
T12_E35,Indep,0,0.0,0.0,0.0
T12_E36,Indep,0,0.0,0.0,0.0
T12_E37,Indep,0,0.0,0.0,0.0
T12_E38,Indep,0,0.0,0.0,0.0
T12_E39,Indep,0,0.0,0.0,0.0
T12_E40,Indep,0,0.0,0.0,0.0
T12_E41,Indep,0,0.0,0.0,0.0
T12_E42,Indep,0,0.0,0.0,0.0
T12_E43,Indep,0,0.0,0.0,0.0
T12_E44,Indep,0,0.0,0.0,0.0
T12_E45,Indep,0,0.0,0.0,0.0
T12_E46,Indep,0,0.0,0.0,0.0
T12_E47,Indep,0,0.0,0.0,0.0
T12_E48,Indep,0,0.0,0.0,0.0
T13_E0,Indep,0,0.0,0.0,0.0
T13_E1,Indep,0,0.0,0.0,0.0
T13_E2,Indep,0,0.0,0.0,0.0
T13_E3,Indep,0,0.0,0.0,0.0
T13_E4,Indep,0,0.0,0.0,0.0
T13_E5,Indep,0,0.0,0.0,0.0
T13_E6,Indep,0,0.0,0.0,0.0
T13_E7,Indep,0,0.0,0.0,0.0
T13_E8,Indep,0,0.0,0.0,0.0
T13_E9,Indep,0,0.0,0.0,0.0
T13_E10,Indep,0,0.0,0.0,0.0
T13_E11,Indep,0,0.0,0.0,0.0
T13_E12,Indep,0,0.0,0.0,0.0
T13_E13,Indep,0,0.0,0.0,0.0
T13_E14,Indep,0,0.0,0.0,0.0
T13_E15,Indep,0,0.0,0.0,0.0
T13_E16,Indep,0,0.0,0.0,0.0
T13_E17,Indep,0,0.0,0.0,0.0
T13_E18,Indep,0,0.0,0.0,0.0
T13_E19,Indep,0,0.0,0.0,0.0
T13_E20,Indep,0,0.0,0.0,0.0
T13_E21,Indep,0,0.0,0.0,0.0
T13_E22,Indep,0,0.0,0.0,0.0
T13_E23,Indep,0,0.0,0.0,0.0
T13_E24,Indep,0,0.0,0.0,0.0
T13_E25,Indep,0,0.0,0.0,0.0
T13_E26,Indep,0,0.0,0.0,0.0
T13_E27,Indep,0,0.0,0.0,0.0
T13_E28,Indep,0,0.0,0.0,0.0
T13_E29,Indep,0,0.0,0.0,0.0
T13_E30,Indep,0,0.0,0.0,0.0
T13_E31,Indep,0,0.0,0.0,0.0
T13_E32,Indep,0,0.0,0.0,0.0
T13_E33,Indep,0,0.0,0.0,0.0
T13_E34,Indep,0,0.0,0.0,0.0
T13_E35,Indep,0,0.0,0.0,0.0
T13_E36,Indep,0,0.0,0.0,0.0
T13_E37,Indep,0,0.0,0.0,0.0
T13_E38,Indep,0,0.0,0.0,0.0
T13_E39,Indep,0,0.0,0.0,0.0
T13_E40,Indep,0,0.0,0.0,0.0
T13_E41,Indep,0,0.0,0.0,0.0
T13_E42,Indep,0,0.0,0.0,0.0
T13_E43,Indep,0,0.0,0.0,0.0
T13_E44,Indep,0,0.0,0.0,0.0
T13_E45,Indep,0,0.0,0.0,0.0
T13_E46,Indep,0,0.0,0.0,0.0
T13_E47,Indep,0,0.0,0.0,0.0
T14_E0,Indep,0,0.0,0.0,0.0
T14_E1,Indep,0,0.0,0.0,0.0
T14_E2,Indep,0,0.0,0.0,0.0
T14_E3,Indep,0,0.0,0.0,0.0
T14_E4,Indep,0,0.0,0.0,0.0
T14_E5,Indep,0,0.0,0.0,0.0
T14_E6,Indep,0,0.0,0.0,0.0
T14_E7,Indep,0,0.0,0.0,0.0
T14_E8,Indep,0,0.0,0.0,0.0
T14_E9,Indep,0,0.0,0.0,0.0
T14_E10,Indep,0,0.0,0.0,0.0
T14_E11,Indep,0,0.0,0.0,0.0
T14_E12,Indep,0,0.0,0.0,0.0
T14_E13,Indep,0,0.0,0.0,0.0
T14_E14,Indep,0,0.0,0.0,0.0
T14_E15,Indep,0,0.0,0.0,0.0
T14_E16,Indep,0,0.0,0.0,0.0
T14_E17,Indep,0,0.0,0.0,0.0
T14_E18,Indep,0,0.0,0.0,0.0
T14_E19,Indep,0,0.0,0.0,0.0
T14_E20,Indep,0,0.0,0.0,0.0
T14_E21,Indep,0,0.0,0.0,0.0
T14_E22,Indep,0,0.0,0.0,0.0
T14_E23,Indep,0,0.0,0.0,0.0
T14_E24,Indep,0,0.0,0.0,0.0
T14_E25,Indep,0,0.0,0.0,0.0
T14_E26,Indep,0,0.0,0.0,0.0
T14_E27,Indep,0,0.0,0.0,0.0
T14_E28,Indep,0,0.0,0.0,0.0
T14_E29,Indep,0,0.0,0.0,0.0
T14_E30,Indep,0,0.0,0.0,0.0
T14_E31,Indep,0,0.0,0.0,0.0
T14_E32,Indep,0,0.0,0.0,0.0
T14_E33,Indep,0,0.0,0.0,0.0
T14_E34,Indep,0,0.0,0.0,0.0
T14_E35,Indep,0,0.0,0.0,0.0
T14_E36,Indep,0,0.0,0.0,0.0
T14_E37,Indep,0,0.0,0.0,0.0
T14_E38,Indep,0,0.0,0.0,0.0
T14_E39,Indep,0,0.0,0.0,0.0
T14_E40,Indep,0,0.0,0.0,0.0
T14_E41,Indep,0,0.0,0.0,0.0
T14_E42,Indep,0,0.0,0.0,0.0
T14_E43,Indep,0,0.0,0.0,0.0
T14_E44,Indep,0,0.0,0.0,0.0
T14_E45,Indep,0,0.0,0.0,0.0
T14_E46,Indep,0,0.0,0.0,0.0
T15_E0,Indep,0,0.0,0.0,0.0
T15_E1,Indep,0,0.0,0.0,0.0
T15_E2,Indep,0,0.0,0.0,0.0
T15_E3,Indep,0,0.0,0.0,0.0
T15_E4,Indep,0,0.0,0.0,0.0
T15_E5,Indep,0,0.0,0.0,0.0
T15_E6,Indep,0,0.0,0.0,0.0
T15_E7,Indep,0,0.0,0.0,0.0
T15_E8,Indep,0,0.0,0.0,0.0
T15_E9,Indep,0,0.0,0.0,0.0
T15_E10,Indep,0,0.0,0.0,0.0
T15_E11,Indep,0,0.0,0.0,0.0
T15_E12,Indep,0,0.0,0.0,0.0
T15_E13,Indep,0,0.0,0.0,0.0
T15_E14,Indep,0,0.0,0.0,0.0
T15_E15,Indep,0,0.0,0.0,0.0
T15_E16,Indep,0,0.0,0.0,0.0
T15_E17,Indep,0,0.0,0.0,0.0
T15_E18,Indep,0,0.0,0.0,0.0
T15_E19,Indep,0,0.0,0.0,0.0
T15_E20,Indep,0,0.0,0.0,0.0
T15_E21,Indep,0,0.0,0.0,0.0
T15_E22,Indep,0,0.0,0.0,0.0
T15_E23,Indep,0,0.0,0.0,0.0
T15_E24,Indep,0,0.0,0.0,0.0
T15_E25,Indep,0,0.0,0.0,0.0
T15_E26,Indep,0,0.0,0.0,0.0
T15_E27,Indep,0,0.0,0.0,0.0
T15_E28,Indep,0,0.0,0.0,0.0
T15_E29,Indep,0,0.0,0.0,0.0
T15_E30,Indep,0,0.0,0.0,0.0
T15_E31,Indep,0,0.0,0.0,0.0
T15_E32,Indep,0,0.0,0.0,0.0
T15_E33,Indep,0,0.0,0.0,0.0
T15_E34,Indep,0,0.0,0.0,0.0
T15_E35,Indep,0,0.0,0.0,0.0
T15_E36,Indep,0,0.0,0.0,0.0
T15_E37,Indep,0,0.0,0.0,0.0
T15_E38,Indep,0,0.0,0.0,0.0
T15_E39,Indep,0,0.0,0.0,0.0
T15_E40,Indep,0,0.0,0.0,0.0
T15_E41,Indep,0,0.0,0.0,0.0
T15_E42,Indep,0,0.0,0.0,0.0
T15_E43,Indep,0,0.0,0.0,0.0
T15_E44,Indep,0,0.0,0.0,0.0
T15_E45,Indep,0,0.0,0.0,0.0
T16_E0,Indep,0,0.0,0.0,0.0
T16_E1,Indep,0,0.0,0.0,0.0
T16_E2,Indep,0,0.0,0.0,0.0
T16_E3,Indep,0,0.0,0.0,0.0
T16_E4,Indep,0,0.0,0.0,0.0
T16_E5,Indep,0,0.0,0.0,0.0
T16_E6,Indep,0,0.0,0.0,0.0
T16_E7,Indep,0,0.0,0.0,0.0
T16_E8,Indep,0,0.0,0.0,0.0
T16_E9,Indep,0,0.0,0.0,0.0
T16_E10,Indep,0,0.0,0.0,0.0
T16_E11,Indep,0,0.0,0.0,0.0
T16_E12,Indep,0,0.0,0.0,0.0
T16_E13,Indep,0,0.0,0.0,0.0
T16_E14,Indep,0,0.0,0.0,0.0
T16_E15,Indep,0,0.0,0.0,0.0
T16_E16,Indep,0,0.0,0.0,0.0
T16_E17,Indep,0,0.0,0.0,0.0
T16_E18,Indep,0,0.0,0.0,0.0
T16_E19,Indep,0,0.0,0.0,0.0
T16_E20,Indep,0,0.0,0.0,0.0
