Edge,Family,Rotation,Omega,A,B,Nu,NLL,AIC,BIC
T7_E36,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E37,Bicopfamily.frank,0,1.0694684982299805,0.18365882337093353,0.8985732197761536,,-17.798782161690212,-29.597564323380425,-14.290066256056477
T7_E38,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E39,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E40,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E41,Bicopfamily.gumbel,270,-4.411216735839844,1.3829734325408936,0.9953214526176453,,-0.1282171671763055,5.743565665647389,21.051063732971336
T7_E42,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E43,Bicopfamily.frank,0,0.7743222117424011,0.06641093641519547,0.9857796430587769,,-12.528607599555354,-19.057215199110708,-3.7497171317867597
T7_E44,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E45,Bicopfamily.student,0,0.0053758928552269936,-0.002642595674842596,0.966896653175354,14.1072998046875,5.31701901445626,18.63403802891252,39.044035452011116
T7_E46,Bicopfamily.frank,0,-0.06388187408447266,0.030831702053546906,0.9631906151771545,,-0.4434513879601344,5.113097224079731,20.42059529140368
T7_E47,Bicopfamily.gaussian,0,0.03757474571466446,0.0024716511834412813,0.9590608477592468,,-1.1571204844668286,3.685759031066343,18.99325709839029
T7_E48,Bicopfamily.frank,0,0.36953797936439514,0.10626379400491714,0.9598723649978638,,-4.610873569913609,-3.221747139827219,12.08575092749673
T7_E49,Bicopfamily.student,0,0.10793867707252502,0.013920053839683533,0.9899405837059021,25.15669059753418,-13.614276629009474,-19.228553258018948,1.1814441650796468
T7_E50,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E51,Bicopfamily.student,0,0.011796903796494007,0.017102595418691635,0.993107795715332,14.729598999023438,-14.379976766462647,-20.759953532925294,-0.34995610982669945
T7_E52,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E53,Bicopfamily.student,0,-0.08954955637454987,0.0066710710525512695,0.9595198631286621,14.65221881866455,-5.965640922170162,-3.931281844340324,16.47871557875827
T8_E0,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T8_E1,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T8_E2,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T8_E3,Bicopfamily.frank,0,-0.004753871820867062,-0.03342054784297943,0.9638761281967163,,-0.21078761210824837,5.578424775783503,20.88592284310745
T8_E4,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T8_E5,Bicopfamily.frank,0,1.4170118570327759,-0.08932296186685562,0.9846677184104919,,-38.673658829418976,-71.34731765883795,-56.039819591514004
T8_E6,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T8_E7,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T8_E8,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T8_E9,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T8_E10,Bicopfamily.student,0,-0.004565282724797726,-0.004887382034212351,0.9623996019363403,18.00349998474121,0.11294244997101432,8.225884899942029,28.635882323040622
T8_E11,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T8_E12,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T8_E13,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T8_E14,Bicopfamily.gumbel,90,-4.9284563064575195,1.4478062391281128,0.9965488314628601,,0.3888417358545601,6.77768347170912,22.08518153903307
T8_E15,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T8_E16,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T8_E17,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T8_E18,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T8_E19,Bicopfamily.gumbel,180,-3.325510025024414,0.09886736422777176,0.9913161993026733,,-4.645777051510038,-3.2915541030200757,12.015943964303872
T8_E20,Bicopfamily.student,0,0.002475156681612134,-0.0012328019365668297,0.9570788145065308,15.726576805114746,6.541714037255188,21.083428074510376,41.49342549760897
T8_E21,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T8_E22,Bicopfamily.frank,0,-0.22399719059467316,-0.0058670612052083015,0.9632583856582642,,-1.0193898804874868,3.9612202390250264,19.268718306348973
T8_E23,Bicopfamily.student,0,-0.1346726268529892,-0.007224505301564932,0.9577479958534241,21.643863677978516,-13.418020859062,-18.836041718124,1.573955704974594
T8_E24,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T8_E25,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T8_E26,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T8_E27,Bicopfamily.gaussian,0,-0.01808016560971737,0.013222843408584595,0.957065224647522,,-1.769021861783703,2.461956276432594,17.769454343756543
T8_E28,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T8_E29,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T8_E30,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T8_E31,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T8_E32,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T8_E33,Bicopfamily.clayton,90,-2.5432934761047363,0.14957177639007568,0.8214752078056335,,-3.7227592624318024,-1.4455185248636049,13.861979542460343
T8_E34,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T8_E35,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T8_E36,Bicopfamily.clayton,90,-3.698314905166626,0.7143329977989197,0.9956737160682678,,0.0639414296330314,6.127882859266062,21.43538092659001
T8_E37,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T8_E38,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T8_E39,Bicopfamily.clayton,0,-4.073781490325928,0.24333128333091736,0.9944528937339783,,0.10371150638130378,6.207423012762607,21.514921080086555
T8_E40,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T8_E41,Bicopfamily.frank,0,0.08761117607355118,0.10151349008083344,0.9334216117858887,,-1.3251275778863267,3.3497448442273465,18.657242911551293
T8_E42,Bicopfamily.frank,0,2.127558708190918,0.05323434993624687,0.9794771671295166,,-71.6430504615011,-137.2861009230022,-121.97860285567826
T8_E43,Bicopfamily.frank,0,0.7246973514556885,0.27714842557907104,0.9669874310493469,,-11.590084757376122,-17.180169514752244,-1.8726714474282957
T8_E44,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T8_E45,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T8_E46,Bicopfamily.student,0,0.01171781588345766,-0.0028174978215247393,0.9445196986198425,12.10971736907959,8.988794634158888,25.977589268317775,46.387586691416374
T8_E47,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T8_E48,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T8_E49,Bicopfamily.student,0,-0.04978613182902336,-0.010763132944703102,0.8809416890144348,11.78118896484375,-1.587334967495782,4.825330065008436,25.235327488107032
T8_E50,Bicopfamily.frank,0,-0.6184107065200806,0.015952322632074356,0.9608837366104126,,-6.0582812691312125,-6.116562538262425,9.190935529061523
T8_E51,Bicopfamily.student,0,0.17304298281669617,0.023576131090521812,0.9924345016479492,18.831789016723633,-30.79406572774021,-53.58813145548042,-33.17813403238183
T8_E52,Bicopfamily.frank,0,0.6321932077407837,0.09088751673698425,0.9846516847610474,,-9.332717717849352,-12.665435435698704,2.642062631625244
T9_E0,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T9_E1,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T9_E2,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T9_E3,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T9_E4,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T9_E5,Bicopfamily.student,0,0.01644568331539631,0.00293736788444221,0.9741290211677551,7.803565979003906,7.822989067350003,23.645978134700005,44.055975557798604
T9_E6,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T9_E7,Bicopfamily.student,0,0.029767198488116264,-0.010304034687578678,0.9750208854675293,21.97121810913086,-3.0332339411603506,1.9335321176792988,22.343529540777894
T9_E8,Bicopfamily.student,0,0.008378170430660248,0.0310421921312809,0.8777456283569336,15.013398170471191,-4.198018716369641,-0.3960374327392824,20.01395999035931
T9_E9,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T9_E10,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T9_E11,Bicopfamily.clayton,0,-3.5494444370269775,0.12548969686031342,0.98941969871521,,-0.48174340343135125,5.0365131931372975,20.344011260461244
T9_E12,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T9_E13,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T9_E14,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T9_E15,Bicopfamily.student,0,0.06803674250841141,0.00988523755222559,0.9789366722106934,7.533595085144043,3.4588011836772696,14.91760236735454,35.327599790453135
T9_E16,Bicopfamily.student,0,0.00944589078426361,0.012700709514319897,0.983781099319458,8.145771980285645,5.791633504998554,19.58326700999711,39.9932644330957
T9_E17,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T9_E18,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T9_E19,Bicopfamily.student,0,0.052432261407375336,0.004002668894827366,0.9674530029296875,14.241056442260742,-0.5797043368397633,6.840591326320474,27.25058874941907
T9_E20,Bicopfamily.frank,0,0.1501665562391281,0.04765597730875015,0.9755324125289917,,-1.2079281938554614,3.5841436122890773,18.891641679613024
T9_E21,Bicopfamily.student,0,0.03502213954925537,0.008703367784619331,0.9883155822753906,24.035919189453125,2.914138383949196,13.82827676789839,34.23827419099699
T9_E22,Bicopfamily.clayton,90,-3.140577554702759,0.14754848182201385,0.9950437545776367,,-0.7864677253931621,4.427064549213676,19.734562616537623
T9_E23,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T9_E24,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T9_E25,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T9_E26,Bicopfamily.frank,0,0.12425918877124786,0.06408513337373734,0.9791260957717896,,-1.9479768456384852,2.1040463087230297,17.411544376046976
T9_E27,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T9_E28,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T9_E29,Bicopfamily.frank,0,0.013154520653188229,-0.01322350837290287,0.96959388256073,,-0.2210157874153218,5.557968425169356,20.865466492493304
T9_E30,Bicopfamily.gaussian,0,0.45015931129455566,0.019057080149650574,0.9750710129737854,,-134.18816698176659,-262.37633396353317,-247.06883589620924
T9_E31,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T9_E32,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T9_E33,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T9_E34,Bicopfamily.gaussian,0,-0.04001443833112717,0.029266078025102615,0.8761460781097412,,-2.754199009460234,0.49160198107953157,15.79910004840348
T9_E35,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T9_E36,Bicopfamily.frank,0,0.05504930019378662,0.016810568049550056,0.9742321968078613,,-0.19857680229265773,5.6028463954146845,20.91034446273863
T9_E37,Bicopfamily.student,0,0.17361927032470703,0.014440297149121761,0.9792327284812927,24.66049575805664,-17.274211115414964,-26.548422230829928,-6.138424807731333
T9_E38,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T9_E39,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T9_E40,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T9_E41,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T9_E42,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T9_E43,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T9_E44,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T9_E45,Bicopfamily.student,0,-0.0064019812270998955,0.0028333195950835943,0.9093660116195679,10.11368465423584,15.866152121011826,39.73230424202365,60.14230166512225
T9_E46,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T9_E47,Bicopfamily.frank,0,-0.1929742842912674,0.015199506655335426,0.9677008986473083,,-0.6834155589767634,4.633168882046473,19.94066694937042
T9_E48,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T9_E49,Bicopfamily.frank,0,0.5756769180297852,-0.04949110001325607,0.9788103103637695,,-5.186194259795843,-4.372388519591686,10.935109547732262
T9_E50,Bicopfamily.student,0,-0.09390953928232193,0.031031973659992218,0.8941859602928162,17.168113708496094,-3.518236952015939,0.9635260959681222,21.373523519066715
T9_E51,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T10_E0,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T10_E1,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T10_E2,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T10_E3,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T10_E4,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T10_E5,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T10_E6,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T10_E7,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T10_E8,Bicopfamily.student,0,-0.00586382020264864,0.0031436849385499954,0.9720650315284729,20.367557525634766,2.446226947105419,12.892453894210838,33.30245131730943
T10_E9,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T10_E10,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T10_E11,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T10_E12,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T10_E13,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T10_E14,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T10_E15,Bicopfamily.student,0,0.015084097161889076,-0.00320540857501328,0.9756779670715332,14.637803077697754,-7.634383027744358,-7.268766055488715,13.14123136760988
T10_E16,Bicopfamily.gaussian,0,-0.007494989782571793,-0.002517741173505783,0.9463732242584229,,-0.08523883615415234,5.829522327691695,21.137020395015643
T10_E17,Bicopfamily.frank,0,0.00637569697573781,-0.10393832623958588,0.9765809774398804,,-3.3745527120004115,-0.749105424000823,14.558392643323124
T10_E18,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T10_E19,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T10_E20,Bicopfamily.student,0,0.01492231898009777,0.005815672688186169,0.9825283288955688,13.173368453979492,8.11670926231379,24.23341852462758,44.643415947726176
T10_E21,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T10_E22,Bicopfamily.frank,0,-0.22295451164245605,-0.0022425747010856867,0.9704803824424744,,-0.9109230759825775,4.178153848034845,19.485651915358794
T10_E23,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T10_E24,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T10_E25,Bicopfamily.clayton,270,-3.576519727706909,-0.13917097449302673,0.9858449697494507,,-1.1967326117712882,3.6065347764574236,18.91403284378137
T10_E26,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T10_E27,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T10_E28,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T10_E29,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T10_E30,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T10_E31,Bicopfamily.student,0,0.02157469280064106,0.00259888987056911,0.9606755971908569,23.691062927246094,0.28407249263998535,8.568144985279972,28.978142408378567
T10_E32,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T10_E33,Bicopfamily.frank,0,0.874327540397644,-0.02813194878399372,0.9568137526512146,,-12.640880587869445,-19.28176117573889,-3.9742631084149416
T10_E34,Bicopfamily.frank,0,0.1015230342745781,0.037097085267305374,0.9054762125015259,,-0.3774379454061423,5.245124109187715,20.55262217651166
T10_E35,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T10_E36,Bicopfamily.frank,0,-0.362172931432724,0.05895563215017319,0.9710251092910767,,-2.560554964550902,0.8788900708981959,16.186388138222142
T10_E37,Bicopfamily.student,0,0.03031935729086399,-0.016119152307510376,0.9011269807815552,25.267337799072266,0.57048130873904,9.14096261747808,29.550960040576676
T10_E38,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T10_E39,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T10_E40,Bicopfamily.student,0,0.15198150277137756,0.043971240520477295,0.7870882153511047,10.363720893859863,-13.10109165338167,-18.20218330676334,2.2078141163352534
T10_E41,Bicopfamily.frank,0,0.34131401777267456,-0.017884623259305954,0.9746032357215881,,-2.072065067914021,1.8558698641719582,17.163367931495905
T10_E42,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T10_E43,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T10_E44,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T10_E45,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T10_E46,Bicopfamily.frank,0,-0.05301583930850029,0.010073118843138218,0.9684730172157288,,-0.2792890461636137,5.441421907672773,20.74891997499672
T10_E47,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T10_E48,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T10_E49,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T10_E50,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T11_E0,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T11_E1,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T11_E2,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T11_E3,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T11_E4,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T11_E5,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T11_E6,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T11_E7,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T11_E8,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T11_E9,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T11_E10,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T11_E11,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T11_E12,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T11_E13,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T11_E14,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T11_E15,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T11_E16,Bicopfamily.gaussian,0,-0.00021990682580508292,0.0015191689599305391,0.9620769619941711,,-0.020165152329334357,5.959669695341331,21.26716776266528
T11_E17,Bicopfamily.gumbel,270,-3.148609161376953,0.38749396800994873,0.9947409629821777,,-4.930597623954336,-3.8611952479086717,11.446302819415276
T11_E18,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T11_E19,Bicopfamily.gaussian,0,-0.007100759539753199,-0.0027290123980492353,0.9539570808410645,,-0.08828243667986782,5.823435126640264,21.13093319396421
T11_E20,Bicopfamily.frank,0,0.1350519359111786,0.04210686311125755,0.9743949174880981,,-0.8003110153123203,4.39937796937536,19.706876036699306
T11_E21,Bicopfamily.gaussian,0,0.040768448263406754,0.009881218895316124,0.9843758940696716,,-2.7722410433209967,0.4555179133580065,15.763015980681955
T11_E22,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T11_E23,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T11_E24,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T11_E25,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T11_E26,Bicopfamily.student,0,-0.007310998626053333,0.00852670706808567,0.9598895311355591,12.182061195373535,-1.7938815718128487,4.412236856374303,24.822234279472898
T11_E27,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T11_E28,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T11_E29,Bicopfamily.gaussian,0,-0.0029450980946421623,0.0013900594785809517,0.9595882296562195,,-0.02022213440866716,5.9595557311826655,21.267053798506613
T11_E30,Bicopfamily.student,0,-0.04598553478717804,-0.005374981090426445,0.9287582635879517,11.454394340515137,-0.2144996097846925,7.571000780430615,27.98099820352921
T11_E31,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T11_E32,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T11_E33,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T11_E34,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T11_E35,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T11_E36,Bicopfamily.gaussian,0,0.010164233855903149,-0.0029104442801326513,0.9646387100219727,,-0.1467782798866632,5.706443440226674,21.013941507550623
T11_E37,Bicopfamily.student,0,-0.07676982134580612,0.004751387517899275,0.9901559352874756,11.39112377166748,-2.3878566044912652,3.2242867910174695,23.634284214116065
T11_E38,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T11_E39,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T11_E40,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T11_E41,Bicopfamily.gumbel,180,-5.014029502868652,0.1580011546611786,0.9888752698898315,,-0.28774945633349414,5.424501087333011,20.73199915465696
T11_E42,Bicopfamily.frank,0,-1.7582238912582397,0.19802017509937286,0.9821390509605408,,-87.4036152759321,-168.8072305518642,-153.49973248454023
T11_E43,Bicopfamily.gumbel,180,-5.0346174240112305,0.14890258014202118,0.9924978613853455,,0.39941590112337755,6.798831802246755,22.106329869570704
T11_E44,Bicopfamily.frank,0,0.4934360086917877,0.09209336340427399,0.9827372431755066,,-9.941332591838774,-13.882665183677549,1.424832883646399
T11_E45,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T11_E46,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T11_E47,Bicopfamily.frank,0,0.2269260436296463,-0.0319376215338707,0.9667470455169678,,-0.8620897570824533,4.275820485835093,19.583318553159042
T11_E48,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T11_E49,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T12_E0,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T12_E1,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T12_E2,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T12_E3,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T12_E4,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T12_E5,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T12_E6,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T12_E7,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T12_E8,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T12_E9,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T12_E10,Bicopfamily.gaussian,0,-0.0019150966545566916,0.014630748890340328,0.8627944588661194,,-0.5815404618540205,4.836919076291959,20.144417143615907
T12_E11,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T12_E12,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T12_E13,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T12_E14,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T12_E15,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T12_E16,Bicopfamily.frank,0,0.08340279012918472,0.022652043029665947,0.9774176478385925,,-0.49065884754121525,5.0186823049175695,20.326180372241517
T12_E17,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T12_E18,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T12_E19,Bicopfamily.frank,0,0.04694652184844017,0.02480844408273697,0.9746281504631042,,-0.31697542831006187,5.366049143379876,20.673547210703823
T12_E20,Bicopfamily.gumbel,0,-4.965775012969971,0.08236955851316452,0.9943960905075073,,0.3230827081060503,6.6461654162121,21.953663483536047
T12_E21,Bicopfamily.frank,0,0.35569098591804504,0.03158571198582649,0.984791100025177,,-2.322037046530178,1.3559259069396443,16.663423974263594
T12_E22,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T12_E23,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T12_E24,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T12_E25,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T12_E26,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T12_E27,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T12_E28,Bicopfamily.student,0,-0.04326001927256584,-0.0027520142029970884,0.9525429010391235,18.35452651977539,1.3953678823395044,10.79073576467901,31.200733187777605
T12_E29,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T12_E30,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T12_E31,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T12_E32,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T12_E33,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T12_E34,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T12_E35,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T12_E36,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T12_E37,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T12_E38,Bicopfamily.frank,0,-0.7755953073501587,0.06646247208118439,0.9662404656410217,,-11.62928822600135,-17.2585764520027,-1.9510783846787518
T12_E39,Bicopfamily.gaussian,0,-0.06217673420906067,0.014052812941372395,0.9774707555770874,,-4.574273273097035,-3.148546546194069,12.158951521129879
T12_E40,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T12_E41,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T12_E42,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T12_E43,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T12_E44,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T12_E45,Bicopfamily.clayton,180,-3.9307713508605957,-0.12034653127193451,0.9841205477714539,,-0.38568776015492956,5.228624479690141,20.536122547014088
T12_E46,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T12_E47,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T12_E48,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T13_E0,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T13_E1,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T13_E2,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T13_E3,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T13_E4,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T13_E5,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T13_E6,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T13_E7,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T13_E8,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
