Edge,Family,Rotation,Omega,A,B,Nu,NLL,AIC,BIC
T3_E16,Bicopfamily.frank,0,-0.06745978444814682,-0.009734408929944038,0.968515932559967,,-0.17639387525350214,5.647212249492996,20.954710316816943
T3_E17,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T3_E18,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T3_E19,Bicopfamily.frank,0,-0.368889719247818,0.29778316617012024,0.9780263304710388,,-5.204627511434041,-4.4092550228680825,10.898243044455866
T3_E20,Bicopfamily.frank,0,-0.008316474966704845,-0.08985385298728943,0.9576686024665833,,-1.3830768049694477,3.2338463900611045,18.54134445738505
T3_E21,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T3_E22,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T3_E23,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T3_E24,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T3_E25,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T3_E26,Bicopfamily.frank,0,-3.095066547393799,0.7663394808769226,0.9938018918037415,,-502.4848998740974,-998.9697997481948,-983.6623016808708
T3_E27,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T3_E28,Bicopfamily.student,0,-0.03130961209535599,-0.011407533660531044,0.9808251261711121,13.186224937438965,1.2818616767998707,10.563723353599741,30.973720776698336
T3_E29,Bicopfamily.frank,0,0.5643386840820312,0.105109304189682,0.9371604919433594,,-6.8074458707592,-7.6148917415184005,7.6926063258055475
T3_E30,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T3_E31,Bicopfamily.student,0,0.008946692571043968,-0.001030920073390007,0.9437913298606873,17.68307876586914,2.702798140952838,13.405596281905677,33.81559370500427
T3_E32,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T3_E33,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T3_E34,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T3_E35,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T3_E36,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T3_E37,Bicopfamily.student,0,0.005853535141795874,0.12484805285930634,0.9559557437896729,12.12836742401123,-292.1268218355409,-576.2536436710818,-555.8436462479832
T3_E38,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T3_E39,Bicopfamily.student,0,0.6786264181137085,0.012290822342038155,0.9664158821105957,10.60526180267334,-302.58339386867954,-597.1667877373591,-576.7567903142605
T3_E40,Bicopfamily.student,0,-0.37966132164001465,0.007296808063983917,0.976581871509552,17.258514404296875,-85.98478363754056,-163.96956727508112,-143.55956985198253
T3_E41,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T3_E42,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T3_E43,Bicopfamily.student,0,-0.6537298560142517,0.026291780173778534,0.9677028656005859,11.423066139221191,-327.4143651466337,-646.8287302932674,-626.4187328701688
T3_E44,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T3_E45,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T3_E46,Bicopfamily.frank,0,-0.14820894598960876,0.4743150472640991,0.9862833023071289,,-67.43734061039191,-128.87468122078383,-113.56718315345988
T3_E47,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T3_E48,Bicopfamily.student,0,-0.0900043174624443,0.011477530933916569,0.9607381224632263,17.95642852783203,-8.72874977638634,-9.457499552772681,10.952497870325914
T3_E49,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T3_E50,Bicopfamily.clayton,90,-2.015712261199951,0.3504606783390045,0.9913119077682495,,-6.134371835375798,-6.268743670751595,9.038754396572353
T3_E51,Bicopfamily.frank,0,0.6496313214302063,0.028462398797273636,0.9877106547355652,,-7.66069017760891,-9.32138035521782,5.986117712106129
T3_E52,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T3_E53,Bicopfamily.frank,0,0.67833012342453,0.2106495499610901,0.9913193583488464,,-47.10546970684922,-88.21093941369844,-72.90344134637449
T3_E54,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T3_E55,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T3_E56,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T3_E57,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E0,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E1,Bicopfamily.student,0,-0.0017685160273686051,-0.0031763892620801926,0.8244568109512329,18.455108642578125,4.102588681189992,16.205177362379985,36.61517478547858
T4_E2,Bicopfamily.frank,0,-0.8872929811477661,-0.009181464090943336,0.9784440398216248,,-13.100960051108471,-20.201920102216942,-4.894422034892994
T4_E3,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E4,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E5,Bicopfamily.student,0,-0.008524162694811821,-0.004684375133365393,0.9305306077003479,19.149887084960938,6.0137938105690765,20.027587621138153,40.43758504423675
T4_E6,Bicopfamily.clayton,90,-2.82936954498291,-0.17950333654880524,0.9490861296653748,,-2.5787618238826946,0.8424763522346108,16.14997441955856
T4_E7,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E8,Bicopfamily.gumbel,0,-3.108579635620117,0.04021858423948288,0.9846509695053101,,0.0023109693769560735,6.004621938753912,21.312120006077862
T4_E9,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E10,Bicopfamily.student,0,0.03947119414806366,0.004447611048817635,0.9754005074501038,10.861112594604492,4.55054910891484,17.10109821782968,37.511095640928275
T4_E11,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E12,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E13,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E14,Bicopfamily.gumbel,270,-3.985124111175537,0.12471578270196915,0.9873639941215515,,2.289636026896205,10.57927205379241,25.886770121116356
T4_E15,Bicopfamily.frank,0,0.29138895869255066,0.07676522433757782,0.9149810075759888,,-2.1431617839650814,1.7136764320698372,17.021174499393787
T4_E16,Bicopfamily.gaussian,0,0.03640538454055786,0.00161623558960855,0.9576544761657715,,-0.8609958007812784,4.278008398437443,19.58550646576139
T4_E17,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E18,Bicopfamily.gumbel,270,-3.9399993419647217,0.3327569365501404,0.8133317828178406,,-0.6559367698411656,4.688126460317669,19.995624527641617
T4_E19,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E20,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E21,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E22,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E23,Bicopfamily.student,0,0.05102221295237541,0.01177866943180561,0.9898661971092224,22.47698211669922,-5.712506189929407,-3.4250123798588135,16.98498504323978
T4_E24,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E25,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E26,Bicopfamily.frank,0,0.8042764663696289,0.06398849934339523,0.9900522828102112,,-31.096209086503833,-56.19241817300767,-40.88492010568372
T4_E27,Bicopfamily.clayton,180,-3.3718295097351074,0.06001950055360794,0.9835354089736938,,1.7693130731046702,9.53862614620934,24.846124213533287
T4_E28,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E29,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E30,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E31,Bicopfamily.student,0,-0.21133147180080414,0.13481366634368896,0.9564148187637329,23.34891128540039,-507.6818611731625,-1007.363722346325,-986.9537249232263
T4_E32,Bicopfamily.clayton,270,-1.6929672956466675,0.11709600687026978,0.9272133708000183,,-17.731635455953807,-29.463270911907614,-14.155772844583666
T4_E33,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E34,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E35,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E36,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E37,Bicopfamily.clayton,270,-3.991657018661499,1.3644980192184448,0.9928476810455322,,1.7594366294210961,9.518873258842191,24.82637132616614
T4_E38,Bicopfamily.frank,0,2.1454672813415527,0.01395921129733324,0.9777014255523682,,-69.88836781169253,-133.77673562338506,-118.46923755606112
T4_E39,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E40,Bicopfamily.gaussian,0,-0.22548185288906097,0.02258959226310253,0.9045733213424683,,-31.035181973186425,-56.07036394637285,-40.7628658790489
T4_E41,Bicopfamily.frank,0,-0.15143848955631256,0.028319744393229485,0.9799249172210693,,-0.6608311818298244,4.678337636340351,19.9858357036643
T4_E42,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E43,Bicopfamily.clayton,0,-3.4584226608276367,1.0898269414901733,0.9896307587623596,,1.144009202259042,8.288018404518084,23.595516471842032
T4_E44,Bicopfamily.student,0,0.49941104650497437,-0.003845982486382127,0.9392002820968628,10.951911926269531,-144.84228965581548,-281.68457931163096,-261.27458188853234
T4_E45,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E46,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E47,Bicopfamily.gumbel,0,-1.7080217599868774,0.19164074957370758,0.7474544644355774,,-32.41518982829103,-58.83037965658205,-43.522881589258105
T4_E48,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E49,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E50,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E51,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E52,Bicopfamily.frank,0,-0.6673502922058105,0.025340905413031578,0.9916700124740601,,-8.406575627969637,-10.813151255939275,4.494346811384673
T4_E53,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E54,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E55,Bicopfamily.clayton,0,-3.7909414768218994,0.6764818429946899,0.9910148978233337,,0.9267359912824865,7.853471982564973,23.16097004988892
T4_E56,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E0,Bicopfamily.student,0,-0.20544087886810303,-0.007817890495061874,0.9443399906158447,13.708860397338867,-24.579072216754895,-41.15814443350979,-20.748147010411195
T5_E1,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E2,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E3,Bicopfamily.student,0,-0.0018189740367233753,-0.010541694238781929,0.9085760116577148,23.368003845214844,-1.3569105721494348,5.286178855701131,25.696176278799726
T5_E4,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E5,Bicopfamily.gaussian,0,-0.004066966939717531,0.0006532053812406957,0.9609186053276062,,-0.005565119749786143,5.988869760500427,21.296367827824376
T5_E6,Bicopfamily.frank,0,1.7156412601470947,-0.0014620533911511302,0.9731767177581787,,-46.05426278145724,-86.10852556291448,-70.80102749559053
T5_E7,Bicopfamily.student,0,-0.03168501704931259,0.013234848156571388,0.9798917174339294,8.559318542480469,-0.9507374289440448,6.09852514211191,26.508522565210505
T5_E8,Bicopfamily.gaussian,0,-0.1196204423904419,-0.002274769125506282,0.9611559510231018,,-9.334660220312266,-12.669320440624531,2.6381776266994166
T5_E9,Bicopfamily.student,0,0.013624980114400387,0.00562392920255661,0.9715600609779358,18.236202239990234,-1.1571096677999013,5.685780664400197,26.095778087498793
T5_E10,Bicopfamily.student,0,0.03913372755050659,0.004088736604899168,0.9754230380058289,11.794897079467773,3.873612834401136,15.747225668802272,36.15722309190087
T5_E11,Bicopfamily.clayton,270,-3.775949239730835,1.296831488609314,0.9921882152557373,,1.3177643754415085,8.635528750883017,23.943026818206967
T5_E12,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E13,Bicopfamily.student,0,0.07932110875844955,0.02149868570268154,0.8605218529701233,8.87425422668457,-0.16663165615920672,7.666736687681587,28.07673411078018
T5_E14,Bicopfamily.frank,0,0.365212082862854,-0.012017170898616314,0.951202929019928,,-2.1210292968357005,1.757941406328599,17.065439473652546
T5_E15,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E16,Bicopfamily.student,0,-0.1371355801820755,0.11979694664478302,0.955727756023407,15.683370590209961,-114.06446024969893,-220.12892049939785,-199.71892307629926
T5_E17,Bicopfamily.gumbel,270,-3.8613204956054688,-0.21602119505405426,0.9114179611206055,,-0.4958314780982138,5.008337043803572,20.31583511112752
T5_E18,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E19,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E20,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E21,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E22,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E23,Bicopfamily.gumbel,180,-3.6621882915496826,0.19066238403320312,0.9906628131866455,,0.9981186169463132,7.996237233892627,23.303735301216573
T5_E24,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E25,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E26,Bicopfamily.frank,0,-0.2896960973739624,-0.1284513920545578,0.9383285045623779,,-3.5283931383581475,-1.056786276716295,14.250711790607653
T5_E27,Bicopfamily.clayton,180,-2.7620599269866943,0.13245414197444916,0.9231737852096558,,-1.698916308559,2.602167382882,17.90966545020595
T5_E28,Bicopfamily.frank,0,-0.010507505387067795,-0.03067748062312603,0.9711781740188599,,-0.46975191711657827,5.0604961657668435,20.36799423309079
T5_E29,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E30,Bicopfamily.frank,0,0.58181232213974,0.07268381118774414,0.9718858003616333,,4.841153739745829,15.682307479491659,30.989805546815607
T5_E31,Bicopfamily.frank,0,-0.24174003303050995,0.08653807640075684,0.9688911437988281,,-1.5834138566384188,2.8331722867231623,18.14067035404711
T5_E32,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E33,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E34,Bicopfamily.frank,0,-0.18893951177597046,0.0794125646352768,0.9609659314155579,,-1.294971314327483,3.410057371345034,18.71755543866898
T5_E35,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E36,Bicopfamily.clayton,270,-3.070340156555176,0.7366076111793518,0.9920136332511902,,1.675884273757402,9.351768547514805,24.659266614838753
T5_E37,Bicopfamily.frank,0,-1.2224841117858887,-0.4032016396522522,0.7210526466369629,,-28.041141649554575,-50.08228329910915,-34.7747852317852
T5_E38,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E39,Bicopfamily.clayton,0,-3.469547986984253,0.6767120957374573,0.9896747469902039,,1.7607981948201785,9.521596389640358,24.829094456964306
T5_E40,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E41,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E42,Bicopfamily.clayton,90,-3.0738484859466553,-0.16366954147815704,0.9851503968238831,,-1.6569366868234194,2.686126626353161,17.99362469367711
T5_E43,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E44,Bicopfamily.gumbel,270,-4.579629898071289,1.3553889989852905,0.9927040338516235,,1.875717403984972,9.751434807969943,25.05893287529389
T5_E45,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E46,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E47,Bicopfamily.clayton,0,-2.816061496734619,-0.2512739896774292,0.961898148059845,,-0.6372335603785587,4.725532879242882,20.033030946566832
T5_E48,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E49,Bicopfamily.student,0,0.16987664997577667,0.014178195968270302,0.9506311416625977,21.22593879699707,-14.233260954147228,-20.466521908294457,-0.05652448519586173
T5_E50,Bicopfamily.student,0,-0.028587698936462402,0.01790611818432808,0.9058316349983215,19.585527420043945,-0.3064745463781898,7.38705090724362,27.797048330342214
T5_E51,Bicopfamily.clayton,270,-3.0066537857055664,0.36971718072891235,0.9906547665596008,,3.3275624622903814,12.655124924580763,27.96262299190471
T5_E52,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E53,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E54,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E55,Bicopfamily.gaussian,0,-0.018024476245045662,0.04436809569597244,0.7372403740882874,,-4.140835038692655,-2.2816700773853107,13.025827989938637
T6_E0,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E1,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E2,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E3,Bicopfamily.frank,0,0.19032783806324005,0.028262099251151085,0.9826603531837463,,0.19912470241872304,6.398249404837446,21.705747472161395
T6_E4,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E5,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E6,Bicopfamily.frank,0,0.06776932626962662,-0.015692951157689095,0.9674180746078491,,-0.2791726125162004,5.441654774967599,20.749152842291547
T6_E7,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E8,Bicopfamily.student,0,0.12241188436746597,-0.013770539313554764,0.7848005294799805,17.40972328186035,-7.563657759759514,-7.127315519519028,13.282681903579567
T6_E9,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E10,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E11,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E12,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E13,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E14,Bicopfamily.gumbel,90,-3.6760969161987305,0.039532750844955444,0.986210286617279,,0.14037677155073636,6.280753543101473,21.58825161042542
T6_E15,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E16,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E17,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E18,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E19,Bicopfamily.frank,0,0.3927737772464752,0.44640451669692993,0.9802266359329224,,-13.700906650918352,-21.401813301836704,-6.094315234512756
T6_E20,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E21,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E22,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E23,Bicopfamily.student,0,0.001843139762058854,0.0005299730692058802,0.9784043431282043,11.645909309387207,5.658480363042035,19.31696072608407,39.726958149182664
T6_E24,Bicopfamily.gaussian,0,-0.0028642567340284586,0.013494427315890789,0.9520302414894104,,-1.092526978751537,3.814946042496926,19.122444109820876
T6_E25,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E26,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E27,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E28,Bicopfamily.student,0,-0.0007404445786960423,0.0010536173358559608,0.9562914967536926,8.825190544128418,16.46200668967406,40.92401337934812,61.33401080244671
T6_E29,Bicopfamily.gaussian,0,0.237823486328125,0.011628929525613785,0.9626075625419617,,-33.172906442254416,-60.34581288450883,-45.03831481718488
T6_E30,Bicopfamily.gaussian,0,0.06906648725271225,-0.005434558726847172,0.9585009813308716,,-3.1925822399531256,-0.38516447990625124,14.922333587417697
T6_E31,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E32,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E33,Bicopfamily.gumbel,270,-4.353736400604248,0.09318545460700989,0.9602617025375366,,1.1991035037122562,8.398207007424512,23.70570507474846
T6_E34,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E35,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E36,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E37,Bicopfamily.gaussian,0,0.08164560049772263,-0.009629071690142155,0.9823552966117859,,-5.06917644486901,-4.1383528897380195,11.169145177585929
T6_E38,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E39,Bicopfamily.gumbel,0,-3.4303152561187744,-0.22675415873527527,0.9685720801353455,,-9.132943923063394,-12.265887846126788,3.0416102211971605
T6_E40,Bicopfamily.gaussian,0,0.017001895233988762,-0.006953760981559753,0.9751590490341187,,-0.7025306117187485,4.594938776562503,19.902436843886452
T6_E41,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E42,Bicopfamily.frank,0,0.21119195222854614,-0.07375534623861313,0.9729675650596619,,-2.4664880624911967,1.0670238750176066,16.374521942341556
T6_E43,Bicopfamily.frank,0,0.7946234345436096,0.05490696057677269,0.9766693115234375,,-14.240625325304467,-22.481250650608935,-7.173752583284987
T6_E44,Bicopfamily.gumbel,0,-3.3847429752349854,-0.08391273021697998,0.9918140172958374,,-3.516338765466395,-1.0326775309327898,14.274820536391157
T6_E45,Bicopfamily.gaussian,0,-0.07360200583934784,-0.027640722692012787,0.951218843460083,,-8.148334119649084,-10.296668239298167,5.010829828025781
T6_E46,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E47,Bicopfamily.student,0,0.1158115491271019,-0.004891198128461838,0.866753876209259,12.449176788330078,-8.360729681172984,-8.721459362345968,11.688538060752627
T6_E48,Bicopfamily.student,0,-0.1892496943473816,0.02525865100324154,0.8740867376327515,19.07345199584961,-21.08226663474878,-34.16453326949756,-13.754535846398966
T6_E49,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E50,Bicopfamily.gumbel,180,-1.0384323596954346,0.017960507422685623,0.9869683384895325,,-98.4391215033939,-190.8782430067878,-175.57074493946385
T6_E51,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E52,Bicopfamily.frank,0,0.7179663777351379,0.07391098886728287,0.9892625212669373,,-17.8852149368139,-29.770429873627798,-14.46293180630385
T6_E53,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E54,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E0,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E1,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E2,Bicopfamily.student,0,0.14803504943847656,-0.005267759785056114,0.9791943430900574,9.793954849243164,-13.41608838142341,-18.83217676284682,1.5778206602517741
T7_E3,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E4,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E5,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E6,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E7,Bicopfamily.student,0,0.037502389401197433,0.014496974647045135,0.9766162037849426,17.782617568969727,-4.344679986530811,-0.689359973061622,19.720637450036975
T7_E8,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E9,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E10,Bicopfamily.student,0,-0.02110074833035469,0.009604557417333126,0.8838149905204773,13.603392601013184,4.032160670314754,16.06432134062951,36.47431876372811
T7_E11,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E12,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E13,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E14,Bicopfamily.student,0,-0.06870561838150024,-0.010687076486647129,0.9473819732666016,19.51658058166504,-3.538376041874297,0.9232479162514062,21.33324533935
T7_E15,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E16,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E17,Bicopfamily.student,0,0.028950830921530724,-0.00783316045999527,0.9775814414024353,9.805427551269531,3.60525313400892,15.21050626801784,35.62050369111643
T7_E18,Bicopfamily.frank,0,-0.265645831823349,-0.10743360221385956,0.963241457939148,,-3.6302479156365073,-1.2604958312730146,14.047002236050933
T7_E19,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E20,Bicopfamily.student,0,0.478292852640152,0.011329278349876404,0.9461694955825806,26.22146987915039,-138.79129403451321,-269.58258806902643,-249.17259064592784
T7_E21,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E22,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E23,Bicopfamily.student,0,-0.004710610024631023,-0.005914004519581795,0.9208225607872009,13.039307594299316,4.618088504320904,17.23617700864181,37.646174431740405
T7_E24,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E25,Bicopfamily.student,0,-0.14280910789966583,0.020840197801589966,0.9590429663658142,17.831905364990234,-14.569096578613275,-21.13819315722655,-0.7281957341279544
T7_E26,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E27,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E28,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E29,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E30,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E31,Bicopfamily.clayton,90,-2.983466386795044,0.17225071787834167,0.929900050163269,,-1.0238302916781268,3.9523394166437464,19.259837483967694
T7_E32,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E33,Bicopfamily.student,0,-0.09212327748537064,0.01799030974507332,0.8777616024017334,12.606943130493164,-7.6748685194889585,-7.349737038977917,13.060260384120678
T7_E34,Bicopfamily.clayton,270,-3.4149115085601807,-0.4816797077655792,0.9160221219062805,,-2.345578681589175,1.30884263682165,16.6163407041456
T7_E35,Bicopfamily.frank,0,-0.8208097219467163,0.0729682520031929,0.9759792685508728,,-12.469748194954171,-18.939496389908342,-3.631998322584394
T7_E36,Bicopfamily.gaussian,0,0.11312583833932877,0.013940476812422276,0.9190129041671753,,-7.52784337170806,-9.05568674341612,6.251811323907829
T7_E37,Bicopfamily.student,0,-0.08414942026138306,0.01607847586274147,0.9542341232299805,21.37407112121582,-2.96651740580951,2.06696518838098,22.476962611479575
T7_E38,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E39,Bicopfamily.frank,0,-0.9683018922805786,0.04577997699379921,0.9918504357337952,,-17.950514871743046,-29.90102974348609,-14.593531676162144
T7_E40,Bicopfamily.frank,0,1.0395547151565552,0.027121467515826225,0.9836875200271606,,-18.5842440358286,-31.1684880716572,-15.860990004333253
T7_E41,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E42,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E43,Bicopfamily.clayton,270,-2.9378418922424316,0.09568197280168533,0.9906850457191467,,-0.499526664852299,5.000946670295402,20.30844473761935
T7_E44,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E45,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E46,Bicopfamily.clayton,90,-2.672285795211792,0.2711252272129059,0.7891380190849304,,-2.1990438732285966,1.6019122535428068,16.909410320866755
T7_E47,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
